female,race3,ageyr,educ,hhinc,voteplan,votechoice,FT_obama,FT_mccain,FT_biden,FT_palin,FT_Dparty,FT_Rparty,economy,environ,iraqwar,hopeBP,readyBP
1,0,75,6,14,1,1,100,100,85,40,85,50,3,3,3,1,1
0,0,50,3,17,1,1,100,70,70,70,85,70,3,2,1,1,1
1,0,45,5,25,2,2,15,85,60,100,40,100,2,2,1,0,0
0,0,72,3,17,1,0,50,50,50,70,70,70,4,4,4,0,0
0,0,36,7,25,2,2,50,50,75,90,75,75,1,2,4,0,0
1,0,62,4,17,1,1,75,50,75,40,75,50,4,4,4,0,0
0,0,62,5,18,2,2,0,70,15,100,0,70,3,1,1,NA,1
1,0,51,6,25,2,2,40,70,NA,100,85,70,3,2,1,1,1
0,0,72,1,7,1,1,70,50,60,30,100,15,4,NA,4,1,1
1,0,47,3,13,2,2,50,70,NA,NA,50,60,4,4,4,1,1
1,0,34,4,14,0,1,50,0,NA,0,50,50,4,4,4,1,0
0,0,31,5,13,2,0,40,85,60,50,15,70,1,NA,1,1,1
0,0,32,1,NA,1,NA,100,0,100,0,100,0,4,4,4,1,0
0,0,45,3,10,1,0,40,30,50,50,60,30,4,4,4,NA,1
0,0,40,1,4,1,0,50,75,NA,NA,NA,NA,4,1,4,0,0
1,0,29,2,8,1,0,85,40,NA,50,85,50,4,4,4,1,1
1,0,24,2,10,1,0,70,0,NA,0,NA,NA,4,4,4,0,0
1,0,28,3,11,1,1,100,50,60,NA,40,85,1,1,1,0,0
1,0,54,2,9,1,1,100,40,85,60,100,60,4,4,4,1,1
0,0,46,3,13,1,NA,85,70,60,70,100,60,4,1,4,0,1
1,0,63,1,2,2,1,100,100,50,85,85,75,1,1,1,0,1
1,0,54,1,6,1,0,100,40,85,NA,100,40,4,4,4,1,0
1,0,46,3,11,3,0,85,NA,NA,NA,60,NA,4,NA,4,1,1
1,0,22,3,7,1,NA,100,100,50,NA,100,0,3,3,4,1,0
1,0,73,1,10,1,1,60,0,40,50,100,15,4,4,4,1,NA
1,0,54,3,11,1,1,100,50,70,50,70,50,4,1,4,1,1
1,0,44,1,15,1,0,100,0,NA,NA,NA,NA,4,NA,4,NA,1
1,0,28,4,12,1,1,60,1,NA,50,100,15,4,4,4,NA,1
1,2,48,4,20,1,1,100,15,50,15,100,0,4,4,4,1,0
0,0,56,2,13,1,0,50,50,50,0,70,50,4,4,4,0,0
1,0,84,6,12,2,0,70,70,NA,60,70,60,2,3,4,1,1
1,2,53,5,4,1,1,100,15,85,15,70,15,4,4,4,1,0
0,2,49,3,4,1,NA,85,60,NA,NA,100,60,3,3,3,1,1
0,0,34,2,10,0,NA,40,50,NA,40,85,60,4,3,4,0,0
0,0,37,3,14,3,0,60,50,NA,0,60,30,4,NA,4,0,1
1,2,32,5,16,1,1,70,40,50,50,70,40,4,2,4,1,0
1,0,67,1,NA,1,0,100,NA,NA,NA,NA,NA,NA,4,4,1,1
1,2,36,2,NA,3,0,50,50,50,50,50,50,3,3,3,NA,0
0,2,19,3,8,1,0,100,30,100,100,70,0,4,3,4,1,1
1,0,55,4,21,2,2,15,85,30,100,0,85,2,2,2,1,1
1,2,68,3,12,1,1,70,60,70,40,100,85,4,4,4,1,1
1,2,47,1,1,1,0,100,50,85,50,100,50,3,4,4,1,1
1,2,52,2,5,2,2,30,100,30,85,60,50,4,3,3,0,0
0,0,32,3,14,1,0,85,50,70,50,70,50,4,4,3,1,1
1,0,38,4,18,1,1,70,50,70,50,85,40,4,3,4,1,1
1,0,78,6,10,2,2,0,85,15,70,30,70,2,1,2,1,NA
1,2,87,1,9,2,2,50,60,60,60,60,40,4,NA,4,0,0
1,0,76,1,NA,2,0,85,100,NA,85,40,NA,2,1,3,0,NA
0,0,35,4,8,1,1,85,40,85,30,100,15,4,1,4,1,1
1,0,52,3,7,1,0,70,50,NA,NA,NA,NA,NA,NA,2,1,NA
0,1,44,3,5,1,1,60,40,NA,50,60,50,4,1,4,1,1
0,0,64,6,3,1,1,100,60,85,30,100,0,4,4,4,1,1
1,0,34,2,3,0,NA,50,50,NA,NA,50,50,3,4,4,NA,0
1,0,32,3,13,2,2,0,50,0,70,0,100,1,1,1,0,0
0,0,40,3,2,1,0,70,NA,NA,60,85,40,4,4,4,0,0
1,0,70,5,12,2,2,50,70,50,60,50,60,1,1,1,0,1
1,0,45,3,17,3,0,50,50,50,50,50,50,NA,NA,NA,NA,NA
1,0,46,4,18,1,NA,70,50,50,50,70,50,4,NA,4,NA,0
1,0,54,4,21,1,1,70,15,NA,50,70,30,4,NA,4,0,0
0,0,23,5,11,1,0,60,40,NA,50,60,50,3,2,3,0,1
0,1,49,5,10,1,0,100,70,85,60,100,40,4,1,1,1,1
1,0,36,3,11,2,0,60,70,60,50,50,50,1,1,1,1,0
1,0,38,5,21,1,1,70,30,60,40,85,15,4,4,4,1,0
0,0,69,3,15,1,1,85,50,15,15,50,40,4,4,4,1,1
1,0,52,3,18,NA,0,60,50,60,NA,85,50,NA,1,4,1,0
1,0,29,6,17,1,1,85,60,85,40,85,30,4,4,4,1,0
1,0,30,7,16,1,1,100,0,100,0,100,0,4,4,4,1,0
1,2,31,7,15,2,2,0,70,15,85,30,70,2,3,1,1,1
0,2,60,6,22,2,0,0,0,0,100,30,70,2,1,4,NA,1
1,0,40,3,20,1,NA,70,70,50,40,60,40,4,2,4,1,1
0,0,26,4,25,2,2,40,85,40,70,50,50,2,3,1,1,1
0,0,42,4,14,1,0,100,30,60,70,85,50,3,1,4,1,1
1,2,23,4,11,1,NA,70,60,NA,50,70,60,1,4,4,1,0
1,0,67,6,NA,2,0,NA,100,50,100,40,85,1,NA,1,1,1
1,1,31,6,11,0,1,85,70,85,50,70,70,NA,4,NA,1,1
0,1,27,5,13,1,0,85,0,85,0,85,30,4,3,4,1,1
0,2,41,6,15,2,2,0,100,50,100,50,100,1,1,1,1,1
0,1,56,4,16,1,1,85,15,70,30,50,40,4,3,4,1,0
1,0,40,6,24,2,2,15,70,15,70,30,60,3,2,1,NA,1
0,0,70,7,22,1,1,70,60,50,0,70,30,4,4,4,1,NA
1,0,51,6,21,1,1,85,0,70,0,85,0,4,3,4,1,1
1,0,21,2,10,2,NA,15,86,0,85,50,50,4,1,1,0,0
1,2,63,3,7,1,NA,70,50,70,50,50,0,4,4,4,1,1
1,0,52,5,5,2,2,40,80,NA,70,NA,NA,2,2,1,0,0
1,0,66,7,20,1,1,100,30,70,0,60,0,1,4,4,1,1
1,2,53,2,7,1,0,50,50,40,50,50,50,4,NA,4,1,0
1,NA,70,NA,NA,NA,NA,40,85,50,60,30,30,2,4,1,1,1
0,0,35,4,17,2,NA,40,85,50,85,60,85,4,2,4,1,0
1,0,23,3,15,2,2,0,60,0,85,0,40,4,2,3,0,1
1,0,44,7,19,2,2,30,85,30,100,30,40,1,1,1,0,1
1,0,51,7,21,1,1,85,0,70,40,60,40,4,4,4,1,1
1,0,NA,7,15,NA,2,50,40,NA,40,60,30,4,4,4,1,1
1,0,26,6,16,2,2,40,70,30,85,40,85,2,1,1,1,0
1,0,47,6,22,1,NA,100,0,60,15,85,15,4,4,4,1,1
0,0,35,6,25,2,2,30,85,60,85,50,85,2,2,4,0,1
1,0,48,5,15,2,2,0,70,60,100,40,70,4,2,4,0,NA
0,2,54,3,4,1,0,50,50,NA,NA,100,0,4,4,4,0,1
1,0,38,6,15,2,NA,30,60,50,70,40,50,3,2,2,1,NA
0,0,27,6,7,1,1,100,40,85,0,60,15,4,4,4,1,1
1,2,34,4,16,1,1,70,50,50,85,100,40,4,NA,4,1,0
1,0,20,3,7,1,0,40,40,40,60,60,55,3,4,4,1,1
1,0,22,3,21,1,0,85,50,NA,30,70,30,3,3,3,1,0
1,0,30,4,13,1,1,70,60,60,40,60,50,3,3,3,1,0
1,0,64,1,6,1,0,70,70,NA,NA,70,70,1,1,1,0,0
0,0,37,3,19,2,0,40,85,60,NA,30,15,3,1,1,1,1
1,0,54,4,9,2,0,50,100,70,100,70,100,3,4,2,1,1
1,1,33,3,9,1,1,60,50,NA,NA,50,40,4,4,4,1,0
1,0,NA,3,NA,2,NA,50,60,40,60,70,40,4,4,4,NA,NA
0,0,28,4,14,1,1,70,70,50,85,60,50,4,NA,4,1,1
0,0,35,2,9,1,0,85,50,NA,50,50,50,4,4,4,1,1
0,0,26,2,7,2,0,50,50,60,NA,50,60,1,1,4,1,0
1,0,38,5,18,2,0,15,70,50,85,50,60,4,2,4,0,0
1,0,37,3,17,1,1,50,50,40,50,70,50,4,NA,2,NA,1
1,0,28,4,17,1,1,85,50,50,60,85,40,4,NA,4,1,NA
0,0,38,5,19,2,2,70,60,50,50,50,60,4,3,3,0,NA
1,0,67,4,NA,2,2,15,85,30,70,30,85,1,1,1,0,1
0,0,58,1,7,2,NA,40,50,NA,NA,60,40,1,1,1,1,1
1,0,40,4,17,1,1,70,60,85,40,70,50,3,3,3,1,0
1,2,24,2,NA,1,0,60,50,NA,NA,50,50,4,4,4,1,0
0,0,35,2,7,2,0,60,60,50,50,60,60,1,1,4,0,0
0,0,63,5,17,2,0,85,85,60,70,50,50,2,1,2,1,1
0,2,34,3,15,2,0,0,85,30,70,15,70,4,3,1,0,0
1,0,24,5,10,0,2,50,50,50,50,40,40,4,4,4,1,1
1,0,29,1,14,1,0,60,15,50,NA,NA,50,4,4,4,0,0
1,2,41,4,16,2,2,15,100,30,100,15,100,1,1,1,1,0
0,0,35,4,17,2,2,50,70,50,70,60,85,4,3,4,1,0
0,0,46,5,21,2,2,0,100,0,100,0,100,1,1,1,NA,1
0,2,25,3,17,1,1,100,30,85,15,100,30,4,4,4,1,1
0,0,27,4,17,0,0,50,40,NA,40,0,0,4,3,3,NA,1
0,0,52,4,13,2,1,50,70,50,50,60,50,4,3,4,0,1
0,1,85,1,12,1,1,100,85,100,70,100,40,4,4,4,1,0
1,0,48,3,10,1,1,85,0,85,15,85,15,4,4,4,0,1
0,0,38,5,18,2,2,50,70,50,50,50,70,4,NA,1,NA,1
0,0,25,4,11,1,0,85,0,85,0,75,10,4,3,4,1,NA
0,0,36,4,20,2,2,0,85,40,100,30,70,4,3,1,0,0
1,2,46,5,9,2,1,50,85,NA,100,70,70,1,1,1,0,1
0,0,51,1,16,1,0,85,60,50,60,70,70,1,1,1,0,1
1,2,54,3,13,1,1,70,30,60,50,85,40,4,4,4,1,1
1,0,67,3,19,2,2,15,85,15,85,15,100,1,1,1,1,1
1,0,81,6,NA,2,2,50,60,40,60,30,70,NA,4,NA,0,1
0,0,19,3,NA,1,1,60,40,NA,NA,70,40,2,4,4,1,1
1,0,65,5,10,2,2,15,85,30,85,40,70,2,1,1,1,1
0,0,44,6,20,2,2,30,60,30,50,15,85,4,2,1,0,1
1,0,57,3,16,2,2,50,85,50,85,50,100,1,4,1,1,1
1,0,33,4,15,1,1,70,0,85,15,70,0,4,4,4,1,1
1,0,60,4,13,2,2,50,70,40,85,70,50,4,1,4,1,1
1,0,43,4,7,1,1,85,40,70,15,85,40,4,4,4,1,1
1,2,64,2,11,1,1,100,0,100,0,100,0,4,4,4,1,0
1,2,28,4,1,1,0,85,30,NA,NA,70,40,4,4,NA,1,1
0,0,79,2,11,1,0,85,40,70,30,100,50,3,NA,4,1,1
1,0,44,3,25,1,NA,85,60,85,85,100,85,NA,2,1,1,1
1,2,51,4,21,NA,0,100,0,NA,30,40,60,4,4,4,1,0
1,2,69,5,24,1,1,85,40,85,40,85,60,4,4,4,1,1
1,0,40,6,14,1,NA,40,40,40,50,85,50,4,4,4,0,1
0,2,20,4,NA,0,2,40,60,60,70,50,50,1,4,4,1,1
1,2,28,4,17,2,1,60,85,50,70,60,85,4,3,4,1,0
1,0,64,2,NA,0,0,50,50,NA,60,50,50,4,1,4,1,1
1,0,34,4,3,1,1,70,50,40,15,100,0,4,NA,4,1,0
0,0,22,4,1,2,1,60,100,50,85,60,85,1,1,1,1,1
1,2,38,6,18,1,1,100,50,60,0,85,50,3,3,4,1,1
1,0,67,1,NA,0,0,85,70,NA,85,70,50,3,3,4,1,0
0,0,93,3,12,3,NA,70,60,85,NA,NA,NA,3,4,4,1,1
0,0,38,6,19,1,1,70,15,60,0,70,15,4,4,4,1,1
0,2,30,4,22,3,0,70,70,50,70,50,50,4,4,2,1,0
1,0,27,4,18,1,1,60,30,NA,NA,60,40,3,NA,4,1,1
1,0,42,5,13,3,2,50,50,50,50,40,50,3,1,4,1,0
0,2,66,3,11,1,1,70,50,30,40,85,40,4,4,4,1,1
1,2,22,4,1,0,NA,70,40,NA,60,NA,NA,4,NA,4,1,1
0,0,35,5,24,2,2,30,70,50,50,60,40,2,2,2,0,0
1,0,20,3,21,1,0,85,15,NA,15,40,30,4,4,4,1,1
1,0,33,5,18,0,2,50,60,NA,60,60,50,4,1,4,1,NA
1,0,49,3,11,1,2,70,60,40,70,85,40,4,4,4,1,0
0,0,34,4,18,1,1,100,0,70,0,85,15,4,4,4,1,0
1,0,46,5,18,1,1,100,60,85,30,85,15,4,4,4,1,0
1,2,30,3,15,1,1,85,30,85,30,100,15,4,3,4,1,1
0,2,36,3,22,2,NA,60,70,50,60,50,70,4,4,4,1,1
0,0,32,6,20,1,1,100,70,NA,60,60,40,3,1,3,1,1
1,0,91,3,NA,1,1,100,50,100,NA,100,NA,4,NA,4,1,1
1,2,41,4,18,1,0,85,15,50,50,85,0,4,3,4,1,0
0,0,56,2,NA,1,0,10,60,NA,NA,10,50,4,4,4,0,NA
1,0,68,3,NA,2,0,0,50,70,70,70,70,3,2,3,0,0
1,0,79,4,7,2,2,0,100,50,70,50,100,3,NA,2,0,0
1,0,45,1,15,2,2,60,50,NA,50,50,60,4,4,4,1,0
0,0,57,5,17,0,2,30,50,40,60,40,40,4,4,4,NA,1
1,0,19,2,20,1,1,50,50,NA,85,50,50,4,4,4,0,1
1,0,48,2,16,2,2,60,85,NA,100,70,70,NA,1,NA,NA,1
0,1,34,3,18,1,1,100,30,NA,30,100,0,4,2,4,1,1
1,0,66,7,21,2,2,15,70,60,60,30,70,4,NA,2,1,1
0,1,31,4,16,1,0,60,50,60,40,40,15,3,2,4,1,0
1,1,44,4,NA,1,1,70,30,50,50,85,15,4,4,4,NA,NA
1,1,19,3,3,1,1,95,15,NA,NA,100,0,4,4,4,1,1
1,2,19,4,17,1,0,85,70,NA,60,60,70,4,1,2,0,1
1,1,51,5,16,1,1,85,40,70,50,100,0,4,4,4,1,0
1,2,26,3,17,1,0,60,50,NA,NA,50,50,4,4,1,1,1
1,1,35,6,18,1,1,85,15,50,15,85,0,4,2,4,1,0
0,1,31,3,4,1,0,100,15,NA,NA,100,0,4,2,4,1,1
0,0,54,2,12,1,1,85,60,85,85,85,70,1,2,4,1,1
1,1,32,2,2,1,0,70,30,NA,50,NA,NA,4,4,NA,0,0
1,1,61,2,16,1,1,85,60,30,60,85,70,4,4,4,1,1
1,1,46,4,4,1,NA,100,0,NA,NA,100,50,3,3,4,1,1
0,2,39,1,14,1,0,75,75,NA,70,80,50,4,4,4,1,1
1,1,41,6,19,1,1,100,60,NA,70,100,50,4,4,4,1,1
0,1,33,2,19,1,0,85,70,60,30,60,60,4,4,4,0,0
1,0,79,2,12,0,1,50,50,50,NA,50,50,3,3,2,0,1
0,0,47,7,23,1,1,85,60,70,40,70,30,4,3,4,0,0
1,0,40,6,17,1,0,85,60,50,70,70,40,4,2,4,1,1
1,0,36,5,18,1,NA,50,40,50,50,70,30,4,2,1,1,0
1,0,34,7,19,1,1,50,30,40,50,85,30,4,2,4,1,0
0,0,55,4,25,1,NA,85,40,50,50,85,15,3,1,4,1,1
1,2,28,4,18,1,NA,60,50,NA,30,70,50,4,2,4,1,1
0,0,29,2,13,1,1,85,50,NA,NA,70,50,1,1,1,1,1
1,2,33,6,20,1,1,85,50,85,70,100,50,4,1,1,1,1
0,0,48,3,4,2,0,50,85,30,85,0,60,3,2,2,1,1
1,0,39,4,18,1,0,100,60,100,60,100,70,4,3,4,1,1
1,0,36,5,18,2,NA,85,70,50,60,70,70,4,4,3,1,1
0,0,51,4,16,2,2,60,70,50,70,60,60,4,2,4,1,0
0,0,61,2,16,1,1,70,15,70,50,70,15,4,4,4,0,1
0,2,31,2,20,1,NA,85,60,NA,NA,60,8,3,3,3,1,1
1,0,37,3,16,1,1,70,50,NA,50,50,50,4,4,4,0,1
1,2,30,5,19,1,1,85,15,70,15,85,30,4,2,4,1,1
1,2,41,3,23,1,1,100,50,NA,50,85,50,4,4,3,0,1
0,2,42,6,14,1,0,70,60,NA,70,60,50,3,3,4,1,1
1,0,43,3,10,0,0,100,85,NA,100,100,100,2,2,4,1,1
0,0,21,3,15,3,0,50,60,NA,50,50,50,2,2,2,1,0
1,0,54,1,13,2,2,30,85,NA,70,50,100,1,3,4,0,0
1,2,38,3,17,1,1,60,50,NA,40,70,0,1,4,4,1,0
1,0,26,3,5,1,1,70,30,85,30,85,40,4,4,4,1,1
0,0,44,4,15,3,NA,50,70,50,NA,50,60,4,1,1,1,1
1,0,39,2,1,0,0,85,100,60,85,50,50,4,4,4,0,0
1,2,50,3,18,1,1,85,60,85,50,100,50,4,3,4,1,1
0,0,33,2,11,1,2,60,40,0,30,50,50,3,1,4,1,1
0,1,57,3,12,1,1,70,50,60,40,85,30,4,2,4,1,1
1,0,23,1,1,1,0,70,50,NA,NA,NA,NA,4,4,4,0,1
1,1,67,2,NA,1,1,85,50,NA,70,85,70,3,3,4,1,NA
0,0,61,2,12,1,0,60,50,NA,NA,100,50,3,3,4,1,1
1,2,79,1,4,1,1,85,15,30,15,100,0,4,NA,4,1,1
1,0,35,3,13,2,1,85,60,70,60,85,85,4,1,4,1,0
0,0,50,2,8,3,0,70,50,50,40,40,40,3,3,4,1,1
0,1,78,1,9,1,1,60,30,60,30,60,50,4,4,4,1,0
1,0,42,4,6,1,1,60,60,50,40,70,50,4,2,4,1,1
0,1,37,4,9,NA,1,50,50,50,50,50,50,3,1,1,1,1
0,0,62,4,13,1,1,100,30,85,15,100,0,4,4,4,1,0
1,0,51,1,NA,2,1,100,60,100,100,100,100,1,3,3,0,0
1,0,36,3,11,1,1,70,60,50,40,85,70,4,4,4,1,1
0,0,70,1,7,2,0,60,70,80,15,60,75,1,1,1,0,0
1,0,35,3,10,1,1,85,50,NA,40,30,50,4,2,4,1,0
1,1,66,4,12,1,1,85,70,70,70,85,85,4,3,4,1,0
1,0,47,2,7,1,0,70,15,60,NA,100,30,3,4,4,1,1
0,0,31,4,13,1,0,70,60,NA,NA,70,60,4,4,4,1,0
0,0,52,6,16,3,0,50,50,0,30,15,15,4,4,4,1,1
1,0,33,2,16,1,1,70,60,NA,85,85,60,3,3,4,1,1
0,0,38,2,19,1,0,85,50,60,30,70,60,4,1,1,1,1
1,0,58,3,14,1,1,60,40,40,30,70,60,4,3,4,1,0
1,0,37,4,11,1,1,100,70,70,70,85,60,1,1,1,1,1
0,0,53,2,14,1,0,70,40,40,70,70,50,3,1,4,1,1
0,0,30,2,10,1,NA,85,15,50,50,100,0,4,3,3,1,0
1,0,52,2,16,1,1,70,60,NA,70,100,60,4,4,4,0,0
1,0,26,3,NA,1,1,85,30,50,50,NA,NA,4,NA,4,1,1
0,0,28,2,20,1,0,60,40,40,NA,50,50,4,1,4,0,1
0,2,49,3,2,2,0,50,60,60,40,70,60,3,3,3,0,0
0,2,82,3,12,1,1,85,40,NA,60,85,50,4,1,1,1,1
0,0,40,3,6,1,0,100,70,NA,60,50,60,1,1,1,1,NA
1,0,51,6,16,1,1,70,30,50,0,80,10,4,4,4,NA,0
0,2,52,2,13,1,0,100,70,NA,85,40,40,4,1,4,1,1
1,0,55,1,25,0,1,0,0,NA,100,NA,15,NA,NA,3,NA,NA
1,0,72,3,NA,1,1,100,15,NA,0,100,0,4,4,4,0,0
1,0,44,1,10,2,0,70,70,NA,NA,70,60,2,1,4,1,0
0,2,21,3,12,1,NA,60,15,NA,40,60,60,4,1,4,1,0
1,0,35,2,5,1,0,15,30,30,15,50,70,4,4,4,1,1
1,0,43,3,2,0,NA,50,40,40,NA,50,40,4,3,4,1,1
1,0,62,4,NA,NA,NA,50,60,NA,70,85,70,NA,NA,NA,NA,NA
0,2,18,3,NA,1,0,70,60,40,60,85,15,2,2,4,0,0
0,0,62,4,3,3,0,55,45,75,NA,50,50,4,4,4,NA,0
1,0,24,4,17,1,0,60,60,NA,50,50,50,4,4,4,0,0
1,0,41,2,6,1,NA,100,0,NA,15,50,85,4,3,4,0,1
0,0,71,1,22,2,2,50,100,50,70,70,85,4,4,4,0,0
0,0,18,2,NA,0,0,60,60,70,60,70,60,4,2,4,1,NA
1,0,18,3,NA,1,0,85,60,NA,60,85,85,4,4,1,1,1
1,0,34,2,1,1,1,70,70,60,70,79,85,1,1,3,0,0
0,0,65,5,17,1,1,60,40,70,85,70,40,4,4,3,1,1
1,0,23,3,17,1,0,50,50,NA,NA,30,40,4,2,4,0,1
1,0,37,5,21,1,0,85,70,85,70,85,70,4,4,4,1,1
1,2,59,1,10,1,1,70,90,70,90,90,70,3,4,4,1,1
0,2,18,3,3,1,0,60,50,NA,NA,50,60,4,4,4,0,0
1,0,68,1,6,1,1,85,60,NA,NA,100,60,2,3,4,1,1
1,0,42,6,17,1,0,85,70,50,70,85,50,1,4,4,0,1
0,0,40,6,19,1,1,100,50,70,15,100,0,4,2,4,1,1
0,0,19,3,NA,1,0,40,50,30,85,40,70,1,4,1,1,0
1,0,39,3,7,3,1,NA,NA,NA,NA,NA,NA,3,4,4,1,1
1,0,55,3,4,1,1,85,40,NA,50,100,40,4,4,4,1,1
1,0,82,1,NA,3,0,100,NA,NA,NA,100,0,NA,NA,NA,1,1
0,0,38,3,7,2,0,0,100,50,85,85,70,4,4,4,0,0
1,0,69,1,1,0,0,40,70,0,85,70,60,4,1,4,1,0
0,0,67,1,4,3,1,85,85,70,70,85,85,1,2,4,1,0
0,2,26,3,14,1,2,85,40,NA,NA,60,50,4,1,4,1,1
1,0,22,2,12,3,0,50,85,15,40,85,85,2,3,4,0,0
0,0,37,3,12,1,1,70,50,NA,50,60,70,1,4,4,1,1
1,2,33,7,16,0,1,60,50,50,40,50,50,4,4,2,1,1
0,0,77,3,19,2,1,50,50,15,40,50,50,4,1,4,0,0
1,1,26,4,2,0,0,50,50,NA,NA,50,50,NA,NA,NA,NA,0
1,2,20,4,17,2,0,0,100,60,40,15,50,4,1,NA,0,0
1,0,30,3,11,1,1,70,40,50,15,85,15,4,2,4,1,0
0,0,26,4,13,1,1,85,15,60,30,70,30,4,4,4,NA,1
1,0,45,6,20,1,1,85,30,85,0,100,0,4,4,4,1,1
0,0,61,4,12,1,0,60,50,60,60,60,50,4,4,4,0,1
0,2,28,2,18,1,0,85,0,NA,70,50,100,4,1,4,1,0
1,0,33,2,3,1,0,85,40,70,50,85,40,4,4,4,0,1
0,0,38,7,22,2,2,30,60,30,70,30,60,4,2,1,1,1
1,0,37,6,15,1,1,85,30,85,0,85,0,4,4,4,1,1
1,0,53,6,15,1,1,70,30,60,0,60,40,4,4,4,1,1
1,0,59,4,22,2,2,60,85,15,85,40,85,NA,2,3,0,1
1,0,48,7,19,1,1,70,15,60,30,60,40,3,4,4,1,1
0,0,71,3,13,2,2,50,60,50,50,30,70,4,3,1,0,NA
1,1,36,4,13,1,NA,70,70,70,50,85,70,4,4,4,1,0
0,0,25,3,18,1,1,100,60,60,30,70,40,2,3,4,1,1
1,1,42,4,9,0,NA,70,85,70,85,100,85,4,4,4,0,0
0,1,47,3,13,1,1,85,60,85,15,70,50,4,3,3,NA,1
1,1,48,4,13,1,1,60,50,60,60,50,50,4,4,4,1,0
0,2,23,3,15,2,0,0,50,NA,50,NA,NA,3,2,1,0,0
1,1,52,3,11,1,1,100,85,NA,NA,100,70,4,4,4,1,1
1,1,61,2,4,1,0,85,NA,NA,NA,NA,NA,4,4,4,1,1
0,1,56,2,8,0,0,85,70,NA,NA,85,85,3,4,3,1,1
1,0,60,3,1,0,0,70,50,50,50,50,50,4,4,4,NA,NA
1,1,32,3,7,1,0,100,50,100,100,85,100,3,3,3,0,1
1,0,77,4,10,2,2,50,60,40,50,40,60,4,3,2,1,0
1,1,52,3,19,1,1,100,40,100,15,85,15,4,4,4,1,0
1,0,46,7,13,1,1,100,30,85,70,70,30,4,4,1,1,1
1,0,22,4,13,2,2,60,70,50,70,50,85,3,2,1,0,1
1,0,21,4,NA,1,1,85,30,70,15,85,40,NA,3,4,1,1
1,0,26,6,12,1,1,100,0,85,30,85,15,4,4,4,1,1
0,0,48,6,13,1,1,85,30,85,15,100,0,4,4,4,1,1
0,0,24,6,8,1,1,70,30,50,15,85,15,4,3,4,1,1
0,0,27,5,16,1,0,70,15,85,0,60,15,3,4,4,1,1
1,0,64,7,23,1,1,85,30,85,0,100,0,4,4,4,1,1
1,0,56,4,24,2,2,60,85,40,60,30,70,2,2,4,1,1
1,1,23,6,8,0,1,70,50,60,0,40,40,2,3,4,1,1
0,0,32,4,19,2,1,40,50,0,NA,50,60,1,4,1,1,1
1,0,29,3,19,1,0,70,60,60,50,70,40,2,3,4,1,0
0,0,48,6,16,1,NA,70,15,70,30,85,15,4,4,4,1,1
0,0,53,6,3,2,2,0,85,NA,60,70,30,4,NA,4,NA,1
1,0,28,4,15,1,1,70,40,50,50,70,40,4,3,4,1,1
0,0,27,5,18,1,1,70,40,50,15,40,15,4,4,4,1,1
0,0,26,4,13,2,2,50,80,70,85,50,80,1,1,1,1,1
1,0,31,3,10,2,2,15,85,50,100,40,85,4,3,3,0,0
1,2,64,4,7,0,1,50,50,30,15,50,50,4,4,4,NA,1
0,0,75,4,18,2,2,30,60,30,85,40,60,2,2,1,NA,1
0,2,39,6,25,0,NA,70,70,100,100,60,60,4,4,1,NA,0
1,0,40,3,18,2,2,70,60,50,70,50,50,3,1,2,1,1
1,0,70,3,20,2,2,15,70,15,100,60,100,3,3,1,0,1
0,0,60,4,17,1,1,85,30,60,50,100,15,4,4,4,NA,1
1,0,62,3,12,0,1,70,70,NA,60,NA,NA,4,NA,4,NA,1
0,0,NA,2,NA,NA,NA,70,70,85,3,60,50,NA,1,1,NA,1
1,0,56,6,18,2,2,40,70,50,70,60,60,3,4,2,NA,1
0,0,51,3,25,2,2,0,70,60,100,30,100,1,1,1,NA,0
1,0,42,6,22,1,1,85,0,60,15,60,15,4,4,4,1,1
1,0,50,4,6,0,2,0,60,NA,NA,50,50,2,2,4,0,0
1,2,38,3,21,0,0,50,50,50,50,50,50,NA,NA,NA,1,0
0,0,41,3,20,2,2,30,85,30,85,30,60,2,1,1,0,0
0,0,59,3,7,1,0,30,0,70,50,60,0,4,3,4,NA,1
1,0,77,3,14,2,2,0,70,0,100,40,70,2,NA,1,0,0
1,0,74,3,21,0,NA,30,30,50,NA,40,60,4,NA,4,NA,0
0,0,54,5,19,1,NA,50,25,35,35,45,30,4,4,4,1,1
1,0,48,3,14,2,2,50,60,NA,60,50,50,NA,NA,NA,0,0
1,0,67,1,15,1,1,100,40,85,40,95,30,4,NA,4,1,1
0,0,37,7,15,0,2,50,50,50,85,0,0,3,NA,NA,NA,1
0,0,68,1,3,2,0,60,85,NA,60,65,70,1,3,3,1,1
0,0,22,3,14,1,0,70,30,NA,NA,80,30,4,3,3,1,1
1,0,76,1,7,1,0,70,0,0,15,50,50,4,4,4,1,1
1,2,46,3,13,1,1,100,0,100,15,100,0,4,4,4,1,1
0,2,23,5,12,1,1,85,50,85,30,85,30,4,3,4,1,0
1,0,69,4,20,2,2,30,85,70,85,60,60,4,3,4,NA,1
1,0,51,4,20,2,0,60,60,50,60,50,50,2,2,2,NA,1
0,0,59,3,25,2,2,0,85,15,85,15,85,3,1,1,0,0
1,0,58,3,3,1,1,100,1,15,15,100,0,4,4,4,1,0
